,lemma_18_20m,liczba_wystapien_18_20m,czestosc_wystapien_18_20m,liczba_dzieci_18_20m,czestosc_dzieci_18_20m,lemma_21_23m,liczba_wystapien_21_23m,czestosc_wystapien_21_23m,liczba_dzieci_21_23m,czestosc_dzieci_21_23m,lemma_24_26m,liczba_wystapien_24_26m,czestosc_wystapien_24_26m,liczba_dzieci_24_26m,czestosc_dzieci_24_26m,lemma_27_29m,liczba_wystapien_27_29m,czestosc_wystapien_27_29m,liczba_dzieci_27_29m,czestosc_dzieci_27_29m,lemma_30_32m,liczba_wystapien_30_32m,czestosc_wystapien_30_32m,liczba_dzieci_30_32m,czestosc_dzieci_30_32m,lemma_33_40m,liczba_wystapien_33_40m,czestosc_wystapien_33_40m,liczba_dzieci_33_40m,czestosc_dzieci_33_40m
1575,,,,,,,,,,,jeście,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kakao,1.0,0.0005122950819672131,1.0,0.0029498525073746312,belle,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wmuszać,1,0.0003551136363636364,1,0.002028397565922921
1576,,,,,,,,,,,jeści,1.0,0.0005310674455655868,1.0,0.0030120481927710845,miejsce,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bend,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wleźć,1,0.0003551136363636364,1,0.002028397565922921
1577,,,,,,,,,,,martuś,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kapturka,1.0,0.0005122950819672131,1.0,0.0029498525073746312,benzynowy,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wirus,1,0.0003551136363636364,1,0.002028397565922921
1578,,,,,,,,,,,masumas,1.0,0.0005310674455655868,1.0,0.0030120481927710845,moj,1.0,0.0005122950819672131,1.0,0.0029498525073746312,ypialny,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wlewać,1,0.0003551136363636364,1,0.002028397565922921
1579,,,,,,,,,,,potrzebować,1.0,0.0005310674455655868,1.0,0.0030120481927710845,maryjo,1.0,0.0005122950819672131,1.0,0.0029498525073746312,biały,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wlendlinka,1,0.0003551136363636364,1,0.002028397565922921
1580,,,,,,,,,,,patatać,1.0,0.0005310674455655868,1.0,0.0030120481927710845,mamunia,1.0,0.0005122950819672131,1.0,0.0029498525073746312,włączać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wlejść,1,0.0003551136363636364,1,0.002028397565922921
1581,,,,,,,,,,,pchać,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kiedyś,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bibia,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wkładać,1,0.0003551136363636364,1,0.002028397565922921
1582,,,,,,,,,,,paweł,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kałuża,1.0,0.0005122950819672131,1.0,0.0029498525073746312,blisko,1.0,0.00043591979075850045,1.0,0.0026109660574412533,batel,1,0.0003551136363636364,1,0.002028397565922921
1583,,,,,,,,,,,pawa,1.0,0.0005310674455655868,1.0,0.0030120481927710845,mamuć,1.0,0.0005122950819672131,1.0,0.0029498525073746312,blok,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wizzair,1,0.0003551136363636364,1,0.002028397565922921
1584,,,,,,,,,,,chrupka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kazio,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wyprać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,arkana,1,0.0003551136363636364,1,0.002028397565922921
1585,,,,,,,,,,,chusteczka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,mania,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bożenka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,witamina,1,0.0003551136363636364,1,0.002028397565922921
1586,,,,,,,,,,,patrzeć,1.0,0.0005310674455655868,1.0,0.0030120481927710845,mante,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wu,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wisły,1,0.0003551136363636364,1,0.002028397565922921
1587,,,,,,,,,,,patcz,1.0,0.0005310674455655868,1.0,0.0030120481927710845,marcin,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wtedy,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wiele,1,0.0003551136363636364,1,0.002028397565922921
1588,,,,,,,,,,,pat,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kazik,1.0,0.0005122950819672131,1.0,0.0029498525073746312,borysek,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zara,1,0.0003551136363636364,1,0.002028397565922921
1589,,,,,,,,,,,maszyna,1.0,0.0005310674455655868,1.0,0.0030120481927710845,mariusz,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bować,1.0,0.00043591979075850045,1.0,0.0026109660574412533,źle,1,0.0003551136363636364,1,0.002028397565922921
1590,,,,,,,,,,,pasta,1.0,0.0005310674455655868,1.0,0.0030120481927710845,marka,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wsuwka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zawieruszyć,1,0.0003551136363636364,1,0.002028397565922921
1591,,,,,,,,,,,chwilka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,marta,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wsuwek,1.0,0.00043591979075850045,1.0,0.0026109660574412533,ważny,1,0.0003551136363636364,1,0.002028397565922921
1592,,,,,,,,,,,parówka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,mamatam,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bozio,1.0,0.00043591979075850045,1.0,0.0026109660574412533,warta,1,0.0003551136363636364,1,0.002028397565922921
1593,,,,,,,,,,,parowóz,1.0,0.0005310674455655868,1.0,0.0030120481927710845,katalog,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wstanie,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zasłonka,1,0.0003551136363636364,1,0.002028397565922921
1594,,,,,,,,,,,parować,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kiełbaska,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bolid,1.0,0.00043591979075850045,1.0,0.0026109660574412533,ben,1,0.0003551136363636364,1,0.002028397565922921
1595,,,,,,,,,,,para,1.0,0.0005310674455655868,1.0,0.0030120481927710845,michalinka,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wspólny,1.0,0.00043591979075850045,1.0,0.0026109660574412533,warkocze,1,0.0003551136363636364,1,0.002028397565922921
1596,,,,,,,,,,,papi,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kaszeczka,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bożeny,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wanna,1,0.0003551136363636364,1,0.002028397565922921
1597,,,,,,,,,,,chotyć,1.0,0.0005310674455655868,1.0,0.0030120481927710845,maszt,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wrzucić,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wandzi,1,0.0003551136363636364,1,0.002028397565922921
1598,,,,,,,,,,,peppę,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kasza,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wrzucać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zatyczka,1,0.0003551136363636364,1,0.002028397565922921
1599,,,,,,,,,,,peu,1.0,0.0005310674455655868,1.0,0.0030120481927710845,masło,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wpaść,1.0,0.00043591979075850045,1.0,0.0026109660574412533,bena,1,0.0003551136363636364,1,0.002028397565922921
1600,,,,,,,,,,,pełny,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kasia,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wozeć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wagon,1,0.0003551136363636364,1,0.002028397565922921
1601,,,,,,,,,,,pieś,1.0,0.0005310674455655868,1.0,0.0030120481927710845,matyldzie,1.0,0.0005122950819672131,1.0,0.0029498525073746312,worek,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wieczór,1,0.0003551136363636364,1,0.002028397565922921
1602,,,,,,,,,,,pieć,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kika,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wufieć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,benzynowy,1,0.0003551136363636364,1,0.002028397565922921
1603,,,,,,,,,,,piewać,1.0,0.0005310674455655868,1.0,0.0030120481927710845,małpka,1.0,0.0005122950819672131,1.0,0.0029498525073746312,boja,1.0,0.00043591979075850045,1.0,0.0026109660574412533,użyć,1,0.0003551136363636364,1,0.002028397565922921
1604,,,,,,,,,,,pieska,1.0,0.0005310674455655868,1.0,0.0030120481927710845,maluch,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wyprasować,1.0,0.00043591979075850045,1.0,0.0026109660574412533,używać,1,0.0003551136363636364,1,0.002028397565922921
1605,,,,,,,,,,,chodżić,1.0,0.0005310674455655868,1.0,0.0030120481927710845,mebelek,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wykąpać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,uśmiechnąć,1,0.0003551136363636364,1,0.002028397565922921
1606,,,,,,,,,,,choj,1.0,0.0005310674455655868,1.0,0.0030120481927710845,meno,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wypowiadać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,uśmiechnić,1,0.0003551136363636364,1,0.002028397565922921
1607,,,,,,,,,,,pielucha,1.0,0.0005310674455655868,1.0,0.0030120481927710845,mercedes,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bluzka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zawieś,1,0.0003551136363636364,1,0.002028397565922921
1608,,,,,,,,,,,pieluch,1.0,0.0005310674455655868,1.0,0.0030120481927710845,maltyna,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wypiek,1.0,0.00043591979075850045,1.0,0.0026109660574412533,uwielbiać,1,0.0003551136363636364,1,0.002028397565922921
1609,,,,,,,,,,,choja,1.0,0.0005310674455655868,1.0,0.0030120481927710845,miatać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wypaść,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zawieść,1,0.0003551136363636364,1,0.002028397565922921
1610,,,,,,,,,,,picto,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kajojać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wymienić,1.0,0.00043591979075850045,1.0,0.0026109660574412533,utrzymać,1,0.0003551136363636364,1,0.002028397565922921
1611,,,,,,,,,,,picj,1.0,0.0005310674455655868,1.0,0.0030120481927710845,mojo,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wyleć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zastrzyk,1,0.0003551136363636364,1,0.002028397565922921
1612,,,,,,,,,,,pici,1.0,0.0005310674455655868,1.0,0.0030120481927710845,nauczyć,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wykładzina,1.0,0.00043591979075850045,1.0,0.0026109660574412533,belle,1,0.0003551136363636364,1,0.002028397565922921
1613,,,,,,,,,,,piaskownica,1.0,0.0005310674455655868,1.0,0.0030120481927710845,Aa,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wykończyć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,bel,1,0.0003551136363636364,1,0.002028397565922921
1614,,,,,,,,,,,piasek,1.0,0.0005310674455655868,1.0,0.0030120481927710845,juj,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wycierać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,weekend,1,0.0003551136363636364,1,0.002028397565922921
1615,,,,,,,,,,,pianka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,naczynie,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wykonczyć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wieczorynka,1,0.0003551136363636364,1,0.002028397565922921
1616,,,,,,,,,,,papcić,1.0,0.0005310674455655868,1.0,0.0030120481927710845,jogurt,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bob,1.0,0.00043591979075850045,1.0,0.0026109660574412533,beat,1,0.0003551136363636364,1,0.002028397565922921
1617,,,,,,,,,,,papcio,1.0,0.0005310674455655868,1.0,0.0030120481927710845,nadia,1.0,0.0005122950819672131,1.0,0.0029498525073746312,bobas,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zarabiać,1,0.0003551136363636364,1,0.002028397565922921
1618,,,,,,,,,,,papać,1.0,0.0005310674455655868,1.0,0.0030120481927710845,nadzia,1.0,0.0005122950819672131,1.0,0.0029498525073746312,boguś,1.0,0.00043591979075850045,1.0,0.0026109660574412533,widzenie,1,0.0003551136363636364,1,0.002028397565922921
1619,,,,,,,,,,,osiołek,1.0,0.0005310674455655868,1.0,0.0030120481927710845,nagroda,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wyczyścić,1.0,0.00043591979075850045,1.0,0.0026109660574412533,aparat,1,0.0003551136363636364,1,0.002028397565922921
1620,,,,,,,,,,,organy,1.0,0.0005310674455655868,1.0,0.0030120481927710845,najeść,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wyciągnąć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zarobić,1,0.0003551136363636364,1,0.002028397565922921
1621,,,,,,,,,,,organ,1.0,0.0005310674455655868,1.0,0.0030120481927710845,jobek,1.0,0.0005122950819672131,1.0,0.0029498525073746312,wycinanka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wiatr,1,0.0003551136363636364,1,0.002028397565922921
1622,,,,,,,,,,,opowiadać,1.0,0.0005310674455655868,1.0,0.0030120481927710845,nakarmić,1.0,0.0005122950819672131,1.0,0.0029498525073746312,roźtlopek,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wiara,1,0.0003551136363636364,1,0.002028397565922921
1623,,,,,,,,,,,opel,1.0,0.0005310674455655868,1.0,0.0030120481927710845,nalać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,pędzić,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wiadomość,1,0.0003551136363636364,1,0.002028397565922921
1624,,,,,,,,,,,ciapoć,1.0,0.0005310674455655868,1.0,0.0030120481927710845,klara,1.0,0.0005122950819672131,1.0,0.0029498525073746312,dyduś,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wełna,1,0.0003551136363636364,1,0.002028397565922921
1625,,,,,,,,,,,olć,1.0,0.0005310674455655868,1.0,0.0030120481927710845,nalewać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kakałko,1.0,0.00043591979075850045,1.0,0.0026109660574412533,beczka,1,0.0003551136363636364,1,0.002028397565922921
1626,,,,,,,,,,,olusić,1.0,0.0005310674455655868,1.0,0.0030120481927710845,namalować,1.0,0.0005122950819672131,1.0,0.0029498525073746312,niedobry,1.0,0.00043591979075850045,1.0,0.0026109660574412533,żabka,1,0.0003551136363636364,1,0.002028397565922921
1627,,,,,,,,,,,olusia,1.0,0.0005310674455655868,1.0,0.0030120481927710845,namiot,1.0,0.0005122950819672131,1.0,0.0029498525073746312,nieczytelny,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zasada,1,0.0003551136363636364,1,0.002028397565922921
1628,,,,,,,,,,,olo,1.0,0.0005310674455655868,1.0,0.0030120481927710845,nanek,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kami,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zasnąć,1,0.0003551136363636364,1,0.002028397565922921
1629,,,,,,,,,,,oliwka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,młotek,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kamień,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wersalka,1,0.0003551136363636364,1,0.002028397565922921
1630,,,,,,,,,,,olga,1.0,0.0005310674455655868,1.0,0.0030120481927710845,nanka,1.0,0.0005122950819672131,1.0,0.0029498525073746312,nieborak,1.0,0.00043591979075850045,1.0,0.0026109660574412533,weronisie,1,0.0003551136363636364,1,0.002028397565922921
1631,,,,,,,,,,,ciało,1.0,0.0005310674455655868,1.0,0.0030120481927710845,jeździk,1.0,0.0005122950819672131,1.0,0.0029498525073746312,niebo,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zastanawiać,1,0.0003551136363636364,1,0.002028397565922921
1632,,,,,,,,,,,cicie,1.0,0.0005310674455655868,1.0,0.0030120481927710845,jez,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kamionka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,bedziemyjeść,1,0.0003551136363636364,1,0.002028397565922921
1633,,,,,,,,,,,okulary,1.0,0.0005310674455655868,1.0,0.0030120481927710845,jestwika,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kamyka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,bekso,1,0.0003551136363636364,1,0.002028397565922921
1634,,,,,,,,,,,okt,1.0,0.0005310674455655868,1.0,0.0030120481927710845,naprawdę,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kanapusia,1.0,0.00043591979075850045,1.0,0.0026109660574412533,barszczyk,1,0.0003551136363636364,1,0.002028397565922921
1635,,,,,,,,,,,orzech,1.0,0.0005310674455655868,1.0,0.0030120481927710845,naprawiać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,niamniać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wrzucać,1,0.0003551136363636364,1,0.002028397565922921
1636,,,,,,,,,,,otatdzialniasoko,1.0,0.0005310674455655868,1.0,0.0030120481927710845,jesce,1.0,0.0005122950819672131,1.0,0.0029498525073746312,niam,1.0,0.00043591979075850045,1.0,0.0026109660574412533,żarówka,1,0.0003551136363636364,1,0.002028397565922921
1637,,,,,,,,,,,chętnie,1.0,0.0005310674455655868,1.0,0.0030120481927710845,narazie,1.0,0.0005122950819672131,1.0,0.0029498525073746312,nemo,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zablokować,1,0.0003551136363636364,1,0.002028397565922921
1638,,,,,,,,,,,otola,1.0,0.0005310674455655868,1.0,0.0030120481927710845,jemen,1.0,0.0005122950819672131,1.0,0.0029498525073746312,nektar,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zabla,1,0.0003551136363636364,1,0.002028397565922921
1639,,,,,,,,,,,chłopak,1.0,0.0005310674455655868,1.0,0.0030120481927710845,następny,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kaptia,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wyschnąć,1,0.0003551136363636364,1,0.002028397565922921
1640,,,,,,,,,,,pampelsiać,1.0,0.0005310674455655868,1.0,0.0030120481927710845,jedzenie,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kapturek,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zablać,1,0.0003551136363636364,1,0.002028397565922921
1641,,,,,,,,,,,palić,1.0,0.0005310674455655868,1.0,0.0030120481927710845,jedenaście,1.0,0.0005122950819672131,1.0,0.0029498525073746312,nauka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wypłukać,1,0.0003551136363636364,1,0.002028397565922921
1642,,,,,,,,,,,paka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,natalt,1.0,0.0005122950819672131,1.0,0.0029498525073746312,nauczycielka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wypluć,1,0.0003551136363636364,1,0.002028397565922921
1643,,,,,,,,,,,pajac,1.0,0.0005310674455655868,1.0,0.0030120481927710845,natychmiast,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kakerka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,baha,1,0.0003551136363636364,1,0.002028397565922921
1644,,,,,,,,,,,chłopiec,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kić,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kakać,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wypisywać,1,0.0003551136363636364,1,0.002028397565922921
1645,,,,,,,,,,,pacz,1.0,0.0005310674455655868,1.0,0.0030120481927710845,jujać,1.0,0.0005122950819672131,1.0,0.0029498525073746312,karolina,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wypisać,1,0.0003551136363636364,1,0.002028397565922921
1646,,,,,,,,,,,pacielek,1.0,0.0005310674455655868,1.0,0.0030120481927710845,moju,1.0,0.0005122950819672131,1.0,0.0029498525073746312,niemiły,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wypełnić,1,0.0003551136363636364,1,0.002028397565922921
1647,,,,,,,,,,,pacerek,1.0,0.0005310674455655868,1.0,0.0030120481927710845,józko,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kabel,1.0,0.00043591979075850045,1.0,0.0026109660574412533,baić,1,0.0003551136363636364,1,0.002028397565922921
1648,,,,,,,,,,,pacelko,1.0,0.0005310674455655868,1.0,0.0030120481927710845,mokro,1.0,0.0005122950819672131,1.0,0.0029498525073746312,niunieć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,badanie,1,0.0003551136363636364,1,0.002028397565922921
1649,,,,,,,,,,,ciach,1.0,0.0005310674455655868,1.0,0.0030120481927710845,malinowy,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kacper,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wypadek,1,0.0003551136363636364,1,0.002028397565922921
1650,,,,,,,,,,,ciape,1.0,0.0005310674455655868,1.0,0.0030120481927710845,male,1.0,0.0005122950819672131,1.0,0.0029498525073746312,ninusia,1.0,0.00043591979075850045,1.0,0.0026109660574412533,autoko,1,0.0003551136363636364,1,0.002028397565922921
1651,,,,,,,,,,,owsianeczka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,monik,1.0,0.0005122950819672131,1.0,0.0029498525073746312,ninke,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wynosić,1,0.0003551136363636364,1,0.002028397565922921
1652,,,,,,,,,,,owca,1.0,0.0005310674455655868,1.0,0.0030120481927710845,morski,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kaczuszka,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wymyślić,1,0.0003551136363636364,1,0.002028397565922921
1653,,,,,,,,,,,ciapo,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kino,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kaicieć,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zabrudzić,1,0.0003551136363636364,1,0.002028397565922921
1654,,,,,,,,,,,pieśek,1.0,0.0005310674455655868,1.0,0.0030120481927710845,mosia,1.0,0.0005122950819672131,1.0,0.0029498525073746312,nikt,1.0,0.00043591979075850045,1.0,0.0026109660574412533,zachowanie,1,0.0003551136363636364,1,0.002028397565922921
1655,,,,,,,,,,,pijany,1.0,0.0005310674455655868,1.0,0.0030120481927710845,most,1.0,0.0005122950819672131,1.0,0.0029498525073746312,Adia,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wylać,1,0.0003551136363636364,1,0.002028397565922921
1656,,,,,,,,,,,pilka,1.0,0.0005310674455655868,1.0,0.0030120481927710845,moto,1.0,0.0005122950819672131,1.0,0.0029498525073746312,kajo,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wykąpać,1,0.0003551136363636364,1,0.002028397565922921
1657,,,,,,,,,,,pomagać,1.0,0.0005310674455655868,1.0,0.0030120481927710845,kabanosa,1.0,0.0005122950819672131,1.0,0.0029498525073746312,nika,1.0,0.00043591979075850045,1.0,0.0026109660574412533,wykompać,1,0.0003551136363636364,1,0.002028397565922921
