,liczba_wystapien_18_20m,czestosc_wystapien_18_20m,liczba_dzieci_18_20m,czestosc_dzieci_18_20m,liczba_wystapien_21_23m,czestosc_wystapien_21_23m,liczba_dzieci_21_23m,czestosc_dzieci_21_23m,liczba_wystapien_24_26m,czestosc_wystapien_24_26m,liczba_dzieci_24_26m,czestosc_dzieci_24_26m,liczba_wystapien_27_29m,czestosc_wystapien_27_29m,liczba_dzieci_27_29m,czestosc_dzieci_27_29m,liczba_wystapien_30_32m,czestosc_wystapien_30_32m,liczba_dzieci_30_32m,czestosc_dzieci_30_32m,liczba_wystapien_33_40m,czestosc_wystapien_33_40m,liczba_dzieci_33_40m,czestosc_dzieci_33_40m
kamionka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kamyk,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kan,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kanapeczek,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kanapusia,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kankunkankun,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kao,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kap,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kapać,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kapetka,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kapizany,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kapka,2.0,0.0028735632183908046,1.0,0.00510204081632653,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kapkap,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
kaptia,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kaptur,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kapturka,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
karm,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
karolinka,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
karta,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
karton,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kasać,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kase,,,,,,,,,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kasiaty,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kasz,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,4.0,0.0020491803278688526,3.0,0.008849557522123894,,,,,,,,
kaszeczka,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kasztan,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,2.0,0.0010621348911311736,2.0,0.006024096385542169,,,,,3.0,0.0013077593722755014,3.0,0.007832898172323759,,,,
katajstwof,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,1.0,0.0026109660574412533,,,,
katalog,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kaufland,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kawał,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kawe,,,,,,,,,3.0,0.0015932023366967605,3.0,0.009036144578313253,3.0,0.0015368852459016393,2.0,0.0058997050147492625,2.0,0.0008718395815170009,2.0,0.005221932114882507,,,,
kaweczka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kazik,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kazio,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kce,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
ke,,,,,,,,,,,,,2.0,0.0010245901639344263,1.0,0.0029498525073746312,,,,,,,,
kecziup,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
keczup,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
keko,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kelek,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kelka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kepup,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
ketka,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kiat,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kibel,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,1.0,0.0026109660574412533,,,,
kiciet,3.0,0.004310344827586207,3.0,0.015306122448979591,1.0,0.000782472613458529,1.0,0.003861003861003861,4.0,0.002124269782262347,3.0,0.009036144578313253,2.0,0.0010245901639344263,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kiciunień,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kiciuś,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kieka,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
kiel,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
kierka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kierować,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
kierowca,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kierownica,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kieszeń,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,2.0,0.0008718395815170009,1.0,0.0026109660574412533,,,,
kiełbasa,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,2.0,0.005221932114882507,,,,
kika,1.0,0.0014367816091954023,1.0,0.00510204081632653,2.0,0.001564945226917058,2.0,0.007722007722007722,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kilometr,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,,,,,,,,
kinga,,,,,,,,,2.0,0.0010621348911311736,2.0,0.006024096385542169,,,,,,,,,,,,
kingus,,,,,,,,,,,,,,,,,3.0,0.0013077593722755014,1.0,0.0026109660574412533,,,,
kini,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kinia,,,,,,,,,4.0,0.002124269782262347,1.0,0.0030120481927710845,2.0,0.0010245901639344263,2.0,0.0058997050147492625,2.0,0.0008718395815170009,1.0,0.0026109660574412533,,,,
kip,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kisi,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kitan,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kitia,,,,,,,,,2.0,0.0010621348911311736,1.0,0.0030120481927710845,,,,,,,,,,,,
kiu,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kizia,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,1.0,0.0026109660574412533,,,,
kizie,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kjedki,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
klacka,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
klapsa,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
klara,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
klauna,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
klei,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
klep,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
klockowy,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
klopka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
klopsik,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kloska,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kluch,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
klucz,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,2.0,0.0008718395815170009,2.0,0.005221932114882507,,,,
kluska,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
klólicka,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
knedli,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
koc,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
koci,,,,,,,,,2.0,0.0010621348911311736,1.0,0.0030120481927710845,,,,,,,,,,,,
kocic,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kociczka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kocio,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
kociółka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kogut,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kojatia,,,,,,,,,2.0,0.0010621348911311736,1.0,0.0030120481927710845,,,,,,,,,,,,
kojot,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kojota,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kok,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kokać,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kokek,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
koket,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kokoladka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kokolot,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kokoszka,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kolade,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
koladka,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
koldelka,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
koleś,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kolno,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kolot,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kom,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
komać,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kombajn,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
komendant,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
komkać,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kompa,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kompocik,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kompu,2.0,0.0028735632183908046,1.0,0.00510204081632653,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
komputez,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kompuć,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kompót,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
koncepcja,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
koniecznie,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
konrad,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
konrada,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
konradka,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,1.0,0.0026109660574412533,,,,
kopa,,,,,,,,,,,,,3.0,0.0015368852459016393,3.0,0.008849557522123894,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kopaj,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
kopalalka,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kopawać,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
kopciuszek,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kope,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
kopies,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,1.0,0.0026109660574412533,,,,
kopka,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,2.0,0.005221932114882507,,,,
kopnąć,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kora,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
korale,,,,,2.0,0.001564945226917058,2.0,0.007722007722007722,,,,,,,,,,,,,,,,
koreczka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
korek,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
korytarz,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kosia,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kosiarka,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kosikos,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kostium,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kostka,,,,,,,,,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,,,,,,,,
koszyc,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kotecek,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kowal,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kozi,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
koć,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
koćki,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
koćyk,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
koł,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kołaj,,,,,,,,,3.0,0.0015932023366967605,2.0,0.006024096385542169,,,,,,,,,,,,
kołderke,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kołdna,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
końcieć,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
kościółek,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
krab,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kredek,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
krewka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kromeczka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kromka,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kropelka,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kruliczka,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
krupnik,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
krysi,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kryć,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
krzaczka,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
krzysio,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
krzywda,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
krzyś,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,2.0,0.0010245901639344263,1.0,0.0029498525073746312,,,,,,,,
krzyżyk,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
królewicz,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
królewnia,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
królika,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
królowo,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
krótki,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
ksaw,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
ksenie,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,2.0,0.0010245901639344263,1.0,0.0029498525073746312,,,,,,,,
ksiądz,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
ksiązecka,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,1.0,0.0026109660574412533,,,,
ksiąziązka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
ktać,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
któroć,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
ku,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,2.0,0.0008718395815170009,1.0,0.0026109660574412533,,,,
kubeczek,,,,,,,,,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,2.0,0.0008718395815170009,2.0,0.005221932114882507,,,,
kubeczka,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kubulek,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kuga,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kuka,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,2.0,0.0010245901639344263,2.0,0.0058997050147492625,,,,,,,,
kukać,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kukielka,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kukurydza,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kukułka,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
kul,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kulas,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kulek,,,,,,,,,,,,,,,,,4.0,0.0017436791630340018,3.0,0.007832898172323759,,,,
kultka,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kultura,,,,,,,,,,,,,2.0,0.0010245901639344263,1.0,0.0029498525073746312,,,,,,,,
kulukul,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kuper,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kupijać,2.0,0.0028735632183908046,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
kura,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kurczaczek,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kurczak,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kurdeć,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kurek,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,2.0,0.0010621348911311736,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kuropatwa,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kurtecz,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kurz,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kusia,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,,,,,,,,,,,,,,,,
kuziać,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kuć,1.0,0.0014367816091954023,1.0,0.00510204081632653,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kułeko,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kwadrat,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kwiatuszka,,,,,2.0,0.001564945226917058,1.0,0.003861003861003861,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kyka,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
kyś,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kółeczka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kółeczko,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kółka,,,,,,,,,2.0,0.0010621348911311736,2.0,0.006024096385542169,2.0,0.0010245901639344263,1.0,0.0029498525073746312,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kąp,,,,,,,,,,,,,3.0,0.0015368852459016393,2.0,0.0058997050147492625,,,,,,,,
kąpiel,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,2.0,0.0008718395815170009,2.0,0.005221932114882507,,,,
kład,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kładać,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
kłódka,,,,,,,,,,,,,,,,,1.0,0.00043591979075850045,1.0,0.0026109660574412533,,,,
kłóć,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
kźyziówka,,,,,,,,,1.0,0.0005310674455655868,1.0,0.0030120481927710845,,,,,,,,,,,,
la,1.0,0.0014367816091954023,1.0,0.00510204081632653,4.0,0.003129890453834116,2.0,0.007722007722007722,2.0,0.0010621348911311736,1.0,0.0030120481927710845,,,,,2.0,0.0008718395815170009,1.0,0.0026109660574412533,,,,
ladio,,,,,,,,,,,,,,,,,2.0,0.0008718395815170009,1.0,0.0026109660574412533,,,,
lali,1.0,0.0014367816091954023,1.0,0.00510204081632653,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
lalić,,,,,1.0,0.000782472613458529,1.0,0.003861003861003861,,,,,,,,,,,,,,,,
lalusiać,,,,,,,,,,,,,1.0,0.0005122950819672131,1.0,0.0029498525073746312,,,,,,,,
