,lemat,liczba_wystapien,czestosc_wystapien,liczba_dzieci,czestosc_dzieci
2487,popychać,2,0.0005077430820005078,1,0.0011806375442739079
1824,muu,2,0.0005077430820005078,2,0.0023612750885478157
156,babuś,2,0.0005077430820005078,2,0.0023612750885478157
1798,modlić,2,0.0005077430820005078,1,0.0011806375442739079
159,badanie,2,0.0005077430820005078,2,0.0023612750885478157
1794,mochód,2,0.0005077430820005078,2,0.0023612750885478157
2566,przebrać,2,0.0005077430820005078,2,0.0023612750885478157
1993,nudzić,2,0.0005077430820005078,2,0.0023612750885478157
188,bank,2,0.0005077430820005078,2,0.0023612750885478157
1774,miło,2,0.0005077430820005078,2,0.0023612750885478157
2957,spalić,2,0.0005077430820005078,2,0.0023612750885478157
1776,miłosz,2,0.0005077430820005078,2,0.0023612750885478157
180,balonik,2,0.0005077430820005078,1,0.0011806375442739079
178,balkon,2,0.0005077430820005078,2,0.0023612750885478157
993,husiu,2,0.0005077430820005078,2,0.0023612750885478157
3348,usypiać,2,0.0005077430820005078,2,0.0023612750885478157
2563,prysznic,2,0.0005077430820005078,2,0.0023612750885478157
1991,nożyczki,2,0.0005077430820005078,2,0.0023612750885478157
2221,pebek,2,0.0005077430820005078,1,0.0011806375442739079
3838,łi,2,0.0005077430820005078,1,0.0011806375442739079
2949,spacel,2,0.0005077430820005078,2,0.0023612750885478157
2840,scotecka,2,0.0005077430820005078,1,0.0011806375442739079
3839,łobuz,2,0.0005077430820005078,2,0.0023612750885478157
505,cukier,2,0.0005077430820005078,2,0.0023612750885478157
448,ciapa,2,0.0005077430820005078,2,0.0023612750885478157
506,cukiereczka,2,0.0005077430820005078,2,0.0023612750885478157
709,dziecinka,2,0.0005077430820005078,1,0.0011806375442739079
2750,rolka,2,0.0005077430820005078,1,0.0011806375442739079
2656,pupić,2,0.0005077430820005078,1,0.0011806375442739079
2311,piwnica,2,0.0005077430820005078,2,0.0023612750885478157
3411,wieźć,2,0.0005077430820005078,1,0.0011806375442739079
2654,puni,2,0.0005077430820005078,1,0.0011806375442739079
2314,piątka,2,0.0005077430820005078,2,0.0023612750885478157
1289,klucz,2,0.0005077430820005078,2,0.0023612750885478157
1290,kluczyk,2,0.0005077430820005078,2,0.0023612750885478157
2751,rolnik,2,0.0005077430820005078,1,0.0011806375442739079
1293,klęcić,2,0.0005077430820005078,1,0.0011806375442739079
1294,ko,2,0.0005077430820005078,1,0.0011806375442739079
3543,wysikać,2,0.0005077430820005078,2,0.0023612750885478157
2752,roman,2,0.0005077430820005078,1,0.0011806375442739079
3219,traktorka,2,0.0005077430820005078,2,0.0023612750885478157
1298,kochany,2,0.0005077430820005078,2,0.0023612750885478157
715,dziemać,2,0.0005077430820005078,2,0.0023612750885478157
713,dzielić,2,0.0005077430820005078,1,0.0011806375442739079
735,dzić,2,0.0005077430820005078,1,0.0011806375442739079
2309,pisiu,2,0.0005077430820005078,2,0.0023612750885478157
3530,wypełniać,2,0.0005077430820005078,1,0.0011806375442739079
2659,pusik,2,0.0005077430820005078,1,0.0011806375442739079
1254,kiełbasa,2,0.0005077430820005078,2,0.0023612750885478157
1255,kiełbaska,2,0.0005077430820005078,2,0.0023612750885478157
762,egoista,2,0.0005077430820005078,1,0.0011806375442739079
1258,kinderka,2,0.0005077430820005078,2,0.0023612750885478157
1260,kinia,2,0.0005077430820005078,1,0.0011806375442739079
3521,wykąpać,2,0.0005077430820005078,2,0.0023612750885478157
757,dżon,2,0.0005077430820005078,1,0.0011806375442739079
755,dźwięk,2,0.0005077430820005078,2,0.0023612750885478157
1278,klej,2,0.0005077430820005078,2,0.0023612750885478157
1267,kitt,2,0.0005077430820005078,2,0.0023612750885478157
2303,pirat,2,0.0005077430820005078,2,0.0023612750885478157
1270,kizia,2,0.0005077430820005078,1,0.0011806375442739079
3316,ulica,2,0.0005077430820005078,2,0.0023612750885478157
3415,wikienić,2,0.0005077430820005078,2,0.0023612750885478157
3234,trzeci,2,0.0005077430820005078,2,0.0023612750885478157
2304,pis,2,0.0005077430820005078,1,0.0011806375442739079
3549,wystraszyć,2,0.0005077430820005078,1,0.0011806375442739079
2755,rosołek,2,0.0005077430820005078,2,0.0023612750885478157
2298,piotrek,2,0.0005077430820005078,2,0.0023612750885478157
2319,piłeczka,2,0.0005077430820005078,2,0.0023612750885478157
666,duzy,2,0.0005077430820005078,2,0.0023612750885478157
2330,pjofes,2,0.0005077430820005078,1,0.0011806375442739079
1338,konradka,2,0.0005077430820005078,1,0.0011806375442739079
661,duuuzej,2,0.0005077430820005078,1,0.0011806375442739079
3194,tofik,2,0.0005077430820005078,2,0.0023612750885478157
660,dutka,2,0.0005077430820005078,1,0.0011806375442739079
2120,osemka,2,0.0005077430820005078,1,0.0011806375442739079
659,duplo,2,0.0005077430820005078,2,0.0023612750885478157
1347,kopies,2,0.0005077430820005078,1,0.0011806375442739079
1348,kopić,2,0.0005077430820005078,2,0.0023612750885478157
1349,kopka,2,0.0005077430820005078,2,0.0023612750885478157
2119,orzeszek,2,0.0005077430820005078,1,0.0011806375442739079
3190,tobiasz,2,0.0005077430820005078,1,0.0011806375442739079
3188,toaleta,2,0.0005077430820005078,2,0.0023612750885478157
656,dupa,2,0.0005077430820005078,2,0.0023612750885478157
3572,właczyć,2,0.0005077430820005078,2,0.0023612750885478157
3406,wiertarka,2,0.0005077430820005078,1,0.0011806375442739079
671,dwić,2,0.0005077430820005078,1,0.0011806375442739079
3565,wóz,2,0.0005077430820005078,2,0.0023612750885478157
1107,jobi,2,0.0005077430820005078,2,0.0023612750885478157
507,cukierek,2,0.0005077430820005078,2,0.0023612750885478157
3212,totoś,2,0.0005077430820005078,1,0.0011806375442739079
1308,kokardka,2,0.0005077430820005078,2,0.0023612750885478157
1309,koko,2,0.0005077430820005078,2,0.0023612750885478157
3551,wysuszyć,2,0.0005077430820005078,2,0.0023612750885478157
1312,kolanka,2,0.0005077430820005078,2,0.0023612750885478157
702,dzidzia,2,0.0005077430820005078,2,0.0023612750885478157
698,działka,2,0.0005077430820005078,2,0.0023612750885478157
1109,joda,2,0.0005077430820005078,1,0.0011806375442739079
674,dworek,2,0.0005077430820005078,2,0.0023612750885478157
2323,piło,2,0.0005077430820005078,1,0.0011806375442739079
2127,ostatni,2,0.0005077430820005078,2,0.0023612750885478157
937,gwiazdor,2,0.0005077430820005078,2,0.0023612750885478157
3206,tot,2,0.0005077430820005078,2,0.0023612750885478157
1327,komin,2,0.0005077430820005078,2,0.0023612750885478157
1329,kompać,2,0.0005077430820005078,2,0.0023612750885478157
3563,wziąść,2,0.0005077430820005078,1,0.0011806375442739079
3244,tulić,2,0.0005077430820005078,2,0.0023612750885478157
1251,kieszeń,2,0.0005077430820005078,1,0.0011806375442739079
3181,titit,2,0.0005077430820005078,2,0.0023612750885478157
3422,wilka,2,0.0005077430820005078,2,0.0023612750885478157
3429,wisieć,2,0.0005077430820005078,1,0.0011806375442739079
870,gla,2,0.0005077430820005078,1,0.0011806375442739079
2725,remiza,2,0.0005077430820005078,2,0.0023612750885478157
3455,wolny,2,0.0005077430820005078,2,0.0023612750885478157
3457,wos,2,0.0005077430820005078,1,0.0011806375442739079
3459,wozień,2,0.0005077430820005078,1,0.0011806375442739079
1173,kamyka,2,0.0005077430820005078,2,0.0023612750885478157
905,groszek,2,0.0005077430820005078,2,0.0023612750885478157
1175,kanapeczka,2,0.0005077430820005078,2,0.0023612750885478157
2166,pajączek,2,0.0005077430820005078,1,0.0011806375442739079
2248,pic,2,0.0005077430820005078,2,0.0023612750885478157
855,gać,2,0.0005077430820005078,1,0.0011806375442739079
854,gazetka,2,0.0005077430820005078,2,0.0023612750885478157
1182,kapta,2,0.0005077430820005078,2,0.0023612750885478157
3465,wrzucać,2,0.0005077430820005078,2,0.0023612750885478157
3469,wsadzić,2,0.0005077430820005078,2,0.0023612750885478157
841,ganiać,2,0.0005077430820005078,2,0.0023612750885478157
873,godny,2,0.0005077430820005078,2,0.0023612750885478157
2730,rex,2,0.0005077430820005078,1,0.0011806375442739079
3292,uczulić,2,0.0005077430820005078,2,0.0023612750885478157
3300,udrapać,2,0.0005077430820005078,2,0.0023612750885478157
1135,jutjo,2,0.0005077430820005078,1,0.0011806375442739079
892,gołąb,2,0.0005077430820005078,1,0.0011806375442739079
2688,pędzelka,2,0.0005077430820005078,2,0.0023612750885478157
1144,jędrus,2,0.0005077430820005078,1,0.0011806375442739079
2255,piejś,2,0.0005077430820005078,1,0.0011806375442739079
1146,język,2,0.0005077430820005078,2,0.0023612750885478157
2173,paliwo,2,0.0005077430820005078,2,0.0023612750885478157
1151,kacper,2,0.0005077430820005078,2,0.0023612750885478157
1163,kakełko,2,0.0005077430820005078,1,0.0011806375442739079
883,gorąco,2,0.0005077430820005078,2,0.0023612750885478157
1156,kajmić,2,0.0005077430820005078,1,0.0011806375442739079
881,golonka,2,0.0005077430820005078,1,0.0011806375442739079
1158,kaka,2,0.0005077430820005078,2,0.0023612750885478157
3445,wleźć,2,0.0005077430820005078,2,0.0023612750885478157
2729,restauracja,2,0.0005077430820005078,2,0.0023612750885478157
1133,jupa,2,0.0005077430820005078,1,0.0011806375442739079
3472,wspinać,2,0.0005077430820005078,1,0.0011806375442739079
1124,jula,2,0.0005077430820005078,2,0.0023612750885478157
768,ejąa,2,0.0005077430820005078,1,0.0011806375442739079
2272,pierze,2,0.0005077430820005078,2,0.0023612750885478157
1226,kawe,2,0.0005077430820005078,2,0.0023612750885478157
3260,tyle,2,0.0005077430820005078,2,0.0023612750885478157
920,grzyb,2,0.0005077430820005078,2,0.0023612750885478157
1233,kałuża,2,0.0005077430820005078,2,0.0023612750885478157
2293,pingwina,2,0.0005077430820005078,2,0.0023612750885478157
3508,wydawać,2,0.0005077430820005078,2,0.0023612750885478157
781,emil,2,0.0005077430820005078,2,0.0023612750885478157
2741,rodzina,2,0.0005077430820005078,2,0.0023612750885478157
3252,tutu,2,0.0005077430820005078,2,0.0023612750885478157
2294,pio,2,0.0005077430820005078,1,0.0011806375442739079
777,eli,2,0.0005077430820005078,2,0.0023612750885478157
1243,kibel,2,0.0005077430820005078,1,0.0011806375442739079
923,gugia,2,0.0005077430820005078,1,0.0011806375442739079
775,eleń,2,0.0005077430820005078,2,0.0023612750885478157
773,elemel,2,0.0005077430820005078,1,0.0011806375442739079
772,elegancki,2,0.0005077430820005078,2,0.0023612750885478157
926,gumka,2,0.0005077430820005078,2,0.0023612750885478157
2673,pysie,2,0.0005077430820005078,2,0.0023612750885478157
3263,tymka,2,0.0005077430820005078,2,0.0023612750885478157
3264,tymon,2,0.0005077430820005078,1,0.0011806375442739079
1209,kasi,2,0.0005077430820005078,2,0.0023612750885478157
832,gabi,2,0.0005077430820005078,2,0.0023612750885478157
3273,tędy,2,0.0005077430820005078,1,0.0011806375442739079
828,fryzura,2,0.0005077430820005078,2,0.0023612750885478157
2736,robiec,2,0.0005077430820005078,2,0.0023612750885478157
2157,pachnieć,2,0.0005077430820005078,2,0.0023612750885478157
821,fotelik,2,0.0005077430820005078,1,0.0011806375442739079
918,grzesie,2,0.0005077430820005078,2,0.0023612750885478157
810,fikolandia,2,0.0005077430820005078,1,0.0011806375442739079
797,fair,2,0.0005077430820005078,1,0.0011806375442739079
1120,jowy,2,0.0005077430820005078,2,0.0023612750885478157
2242,piach,2,0.0005077430820005078,2,0.0023612750885478157
1214,kaszel,2,0.0005077430820005078,2,0.0023612750885478157
3492,wujo,2,0.0005077430820005078,2,0.0023612750885478157
802,fanka,2,0.0005077430820005078,1,0.0011806375442739079
1218,katajstwof,2,0.0005077430820005078,1,0.0011806375442739079
1219,katar,2,0.0005077430820005078,2,0.0023612750885478157
2112,opona,2,0.0005077430820005078,2,0.0023612750885478157
696,dziać,2,0.0005077430820005078,2,0.0023612750885478157
579,deserka,2,0.0005077430820005078,2,0.0023612750885478157
3165,tesco,2,0.0005077430820005078,2,0.0023612750885478157
588,diego,2,0.0005077430820005078,1,0.0011806375442739079
2632,psuć,2,0.0005077430820005078,2,0.0023612750885478157
2097,olka,2,0.0005077430820005078,2,0.0023612750885478157
2096,oliwka,2,0.0005077430820005078,2,0.0023612750885478157
1422,króliczka,2,0.0005077430820005078,2,0.0023612750885478157
3321,umyjać,2,0.0005077430820005078,2,0.0023612750885478157
2094,oliwer,2,0.0005077430820005078,1,0.0011806375442739079
580,deska,2,0.0005077430820005078,1,0.0011806375442739079
1430,ksiązecka,2,0.0005077430820005078,1,0.0011806375442739079
2777,rura,2,0.0005077430820005078,2,0.0023612750885478157
3145,tatuśjed,2,0.0005077430820005078,1,0.0011806375442739079
2628,psikać,2,0.0005077430820005078,2,0.0023612750885478157
577,dentysta,2,0.0005077430820005078,2,0.0023612750885478157
3618,zając,2,0.0005077430820005078,2,0.0023612750885478157
2356,plum,2,0.0005077430820005078,1,0.0011806375442739079
1415,krzesełko,2,0.0005077430820005078,2,0.0023612750885478157
591,dinozaujać,2,0.0005077430820005078,1,0.0011806375442739079
592,dinozaur,2,0.0005077430820005078,2,0.0023612750885478157
2099,olko,2,0.0005077430820005078,1,0.0011806375442739079
611,dokąd,2,0.0005077430820005078,2,0.0023612750885478157
3604,zaczarować,2,0.0005077430820005078,2,0.0023612750885478157
1398,krem,2,0.0005077430820005078,2,0.0023612750885478157
3605,zaczekać,2,0.0005077430820005078,2,0.0023612750885478157
2101,olus,2,0.0005077430820005078,1,0.0011806375442739079
3606,zaczepiać,2,0.0005077430820005078,2,0.0023612750885478157
601,dmuchać,2,0.0005077430820005078,2,0.0023612750885478157
593,dinozaura,2,0.0005077430820005078,2,0.0023612750885478157
599,dlatego,2,0.0005077430820005078,2,0.0023612750885478157
1407,kryjówka,2,0.0005077430820005078,2,0.0023612750885478157
2633,psyjechać,2,0.0005077430820005078,1,0.0011806375442739079
1409,krys,2,0.0005077430820005078,2,0.0023612750885478157
1410,krysia,2,0.0005077430820005078,2,0.0023612750885478157
594,dira,2,0.0005077430820005078,1,0.0011806375442739079
3623,zakryć,2,0.0005077430820005078,2,0.0023612750885478157
566,darie,2,0.0005077430820005078,1,0.0011806375442739079
565,dany,2,0.0005077430820005078,2,0.0023612750885478157
952,głupota,2,0.0005077430820005078,2,0.0023612750885478157
3131,tan,2,0.0005077430820005078,1,0.0011806375442739079
2368,pocałować,2,0.0005077430820005078,2,0.0023612750885478157
1471,kupować,2,0.0005077430820005078,2,0.0023612750885478157
2233,pepę,2,0.0005077430820005078,2,0.0023612750885478157
521,czaruś,2,0.0005077430820005078,2,0.0023612750885478157
951,głupi,2,0.0005077430820005078,2,0.0023612750885478157
515,cyk,2,0.0005077430820005078,1,0.0011806375442739079
2698,płatek,2,0.0005077430820005078,2,0.0023612750885478157
3123,takaj,2,0.0005077430820005078,1,0.0011806375442739079
1481,kuzynka,2,0.0005077430820005078,2,0.0023612750885478157
2708,radio,2,0.0005077430820005078,2,0.0023612750885478157
955,ha,2,0.0005077430820005078,1,0.0011806375442739079
511,cy,2,0.0005077430820005078,1,0.0011806375442739079
3120,tadzik,2,0.0005077430820005078,1,0.0011806375442739079
2366,pobudka,2,0.0005077430820005078,2,0.0023612750885478157
3402,wiek,2,0.0005077430820005078,2,0.0023612750885478157
1441,ku,2,0.0005077430820005078,1,0.0011806375442739079
1450,kucyka,2,0.0005077430820005078,2,0.0023612750885478157
564,danuś,2,0.0005077430820005078,2,0.0023612750885478157
1443,kubeczek,2,0.0005077430820005078,2,0.0023612750885478157
563,dante,2,0.0005077430820005078,1,0.0011806375442739079
3625,zakup,2,0.0005077430820005078,2,0.0023612750885478157
2090,olek,2,0.0005077430820005078,2,0.0023612750885478157
557,damianka,2,0.0005077430820005078,1,0.0011806375442739079
942,górka,2,0.0005077430820005078,2,0.0023612750885478157
2086,okulary,2,0.0005077430820005078,2,0.0023612750885478157
551,dada,2,0.0005077430820005078,2,0.0023612750885478157
1456,kuk,2,0.0005077430820005078,2,0.0023612750885478157
3633,zamknięty,2,0.0005077430820005078,2,0.0023612750885478157
3635,zampkieć,2,0.0005077430820005078,1,0.0011806375442739079
1459,kuleczka,2,0.0005077430820005078,2,0.0023612750885478157
3324,umyłać,2,0.0005077430820005078,2,0.0023612750885478157
1395,krecik,2,0.0005077430820005078,2,0.0023612750885478157
3121,tadzin,2,0.0005077430820005078,1,0.0011806375442739079
2640,puchatek,2,0.0005077430820005078,2,0.0023612750885478157
1391,kość,2,0.0005077430820005078,2,0.0023612750885478157
637,dotykać,2,0.0005077430820005078,2,0.0023612750885478157
3172,tie,2,0.0005077430820005078,2,0.0023612750885478157
3582,włączać,2,0.0005077430820005078,2,0.0023612750885478157
2343,plastikowy,2,0.0005077430820005078,2,0.0023612750885478157
3579,włozić,2,0.0005077430820005078,2,0.0023612750885478157
620,domis,2,0.0005077430820005078,2,0.0023612750885478157
3169,teś,2,0.0005077430820005078,2,0.0023612750885478157
3595,zabić,2,0.0005077430820005078,2,0.0023612750885478157
2635,pszczółek,2,0.0005077430820005078,2,0.0023612750885478157
3592,zabiejać,2,0.0005077430820005078,1,0.0011806375442739079
2110,opiekować,2,0.0005077430820005078,2,0.0023612750885478157
643,drogi,2,0.0005077430820005078,2,0.0023612750885478157
1368,koszyczek,2,0.0005077430820005078,2,0.0023612750885478157
2346,plat,2,0.0005077430820005078,2,0.0023612750885478157
2642,puchatkobus,2,0.0005077430820005078,1,0.0011806375442739079
1369,koszyk,2,0.0005077430820005078,1,0.0011806375442739079
612,dokładnie,2,0.0005077430820005078,2,0.0023612750885478157
1376,kotlecik,2,0.0005077430820005078,2,0.0023612750885478157
3180,tit,2,0.0005077430820005078,1,0.0011806375442739079
2639,puc,2,0.0005077430820005078,1,0.0011806375442739079
2637,ptak,2,0.0005077430820005078,2,0.0023612750885478157
2694,płakam,1,0.0002538715410002539,1,0.0011806375442739079
2679,pódzieć,1,0.0002538715410002539,1,0.0011806375442739079
2643,puchać,1,0.0002538715410002539,1,0.0011806375442739079
2732,riko,1,0.0002538715410002539,1,0.0011806375442739079
2857,siać,1,0.0002538715410002539,1,0.0011806375442739079
2678,pytuć,1,0.0002538715410002539,1,0.0011806375442739079
2543,pracymaj,1,0.0002538715410002539,1,0.0011806375442739079
2680,pójleć,1,0.0002538715410002539,1,0.0011806375442739079
2856,siat,1,0.0002538715410002539,1,0.0011806375442739079
2733,robaczek,1,0.0002538715410002539,1,0.0011806375442739079
2544,prajsa,1,0.0002538715410002539,1,0.0011806375442739079
2624,psieckój,1,0.0002538715410002539,1,0.0011806375442739079
2581,przeklinać,1,0.0002538715410002539,1,0.0011806375442739079
2623,psi,1,0.0002538715410002539,1,0.0011806375442739079
2788,rysiować,1,0.0002538715410002539,1,0.0011806375442739079
2547,prawdziwy,1,0.0002538715410002539,1,0.0011806375442739079
